,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
39,2023-02-12 14:22:20.984038,"(5.550000190734863, 20.400001525878906, 19.118000030517578)","(-8.40000057220459, 45.60000228881836, 38.236000061035156)","(21.30000114440918, 17.100000381469727, 24.926000595092773)","(2.1000001430511475, 21.150001525878906, 17.423999786376953)","(0.15000000596046448, 43.35000228881836, 19.118000030517578)","(29.850000381469727, 36.45000076293945, 50.81999969482422)","(27.450000762939453, 61.500003814697266, 49.125999450683594)","(40.80000305175781, 92.55000305175781, 66.79199981689453)","(10.350000381469727, 58.05000305175781, 22.02199935913086)","(-0.75, 58.95000076293945, 10.890000343322754)","(33.0, 35.10000228881836, 46.4640007019043)","(3.750000238418579, 30.000001907348633, 21.780000686645508)"
40,2023-02-12 14:22:21.029045,"(5.700000286102295, 20.100000381469727, 19.601999282836914)","(-7.950000286102295, 46.95000076293945, 37.99399948120117)","(21.600000381469727, 19.05000114440918, 22.02199935913086)","(2.1000001430511475, 19.200000762939453, 17.423999786376953)","(0.9000000357627869, 43.5, 18.392000198364258)","(29.55000114440918, 36.45000076293945, 49.61000061035156)","(27.750001907348633, 61.650001525878906, 49.125999450683594)","(40.35000228881836, 93.9000015258789, 66.79199981689453)","(11.850000381469727, 59.70000076293945, 24.441999435424805)","(-2.1000001430511475, 57.60000228881836, 11.131999969482422)","(31.80000114440918, 33.900001525878906, 45.012001037597656)","(4.5, 29.55000114440918, 21.053998947143555)"
41,2023-02-12 14:22:21.030573,"(4.350000381469727, 20.100000381469727, 18.149999618530273)","(-7.950000286102295, 45.75, 39.20399856567383)","(22.05000114440918, 16.650001525878906, 20.812000274658203)","(5.25, 23.400001525878906, 17.666000366210938)","(-2.1000001430511475, 43.95000076293945, 17.423999786376953)","(30.450000762939453, 36.45000076293945, 50.093997955322266)","(27.600000381469727, 60.60000228881836, 49.125999450683594)","(40.5, 91.05000305175781, 68.97000122070312)","(9.15000057220459, 61.500003814697266, 27.829999923706055)","(-2.700000047683716, 58.05000305175781, 11.131999969482422)","(33.45000076293945, 35.55000305175781, 47.189998626708984)","(3.750000238418579, 31.05000114440918, 22.74799919128418)"
42,2023-02-12 14:22:21.074068,"(4.5, 20.100000381469727, 19.601999282836914)","(-9.15000057220459, 48.0, 38.720001220703125)","(23.400001525878906, 18.0, 23.4739990234375)","(2.5500001907348633, 23.25, 15.729999542236328)","(-1.350000023841858, 43.5, 18.634000778198242)","(31.80000114440918, 37.80000305175781, 50.81999969482422)","(27.450000762939453, 60.45000076293945, 48.400001525878906)","(41.70000076293945, 93.9000015258789, 68.24400329589844)","(10.950000762939453, 61.80000305175781, 23.715999603271484)","(-2.5500001907348633, 57.900001525878906, 12.342000007629395)","(32.400001525878906, 35.25, 48.15800094604492)","(3.750000238418579, 30.900001525878906, 22.74799919128418)"
43,2023-02-12 14:22:21.075842,"(6.0, 19.950000762939453, 19.118000030517578)","(-6.150000095367432, 47.10000228881836, 40.41400146484375)","(22.200000762939453, 20.25, 21.29599952697754)","(3.450000047683716, 21.75, 19.360000610351562)","(-1.350000023841858, 43.35000228881836, 19.118000030517578)","(30.000001907348633, 36.900001525878906, 49.36800003051758)","(26.850000381469727, 61.35000228881836, 48.88399887084961)","(41.10000228881836, 94.05000305175781, 68.00199890136719)","(8.700000762939453, 61.20000076293945, 24.68400001525879)","(-0.30000001192092896, 57.900001525878906, 11.37399959564209)","(34.35000228881836, 34.5, 47.91600036621094)","(3.750000238418579, 30.30000114440918, 23.4739990234375)"
44,2023-02-12 14:22:21.119066,"(5.25, 21.0, 15.972000122070312)","(-7.650000095367432, 46.20000076293945, 40.172000885009766)","(22.200000762939453, 20.100000381469727, 23.23200035095215)","(2.25, 20.700000762939453, 19.360000610351562)","(-0.15000000596046448, 44.400001525878906, 22.02199935913086)","(29.850000381469727, 35.85000228881836, 49.85200119018555)","(26.850000381469727, 60.750003814697266, 49.125999450683594)","(39.900001525878906, 93.75, 67.51799774169922)","(8.700000762939453, 60.000003814697266, 25.652000427246094)","(-0.30000001192092896, 59.400001525878906, 11.857999801635742)","(33.30000305175781, 34.80000305175781, 46.22200012207031)","(4.350000381469727, 30.600000381469727, 22.02199935913086)"
45,2023-02-12 14:22:21.120523,"(6.450000286102295, 20.100000381469727, 17.423999786376953)","(-8.550000190734863, 46.650001525878906, 40.172000885009766)","(24.750001907348633, 18.450000762939453, 22.989999771118164)","(3.450000047683716, 19.950000762939453, 18.392000198364258)","(0.6000000238418579, 43.35000228881836, 17.90799903869629)","(30.750001907348633, 35.85000228881836, 50.33599853515625)","(27.150001525878906, 61.650001525878906, 48.400001525878906)","(41.10000228881836, 92.55000305175781, 66.79199981689453)","(8.25, 62.70000076293945, 24.68400001525879)","(-1.6500000953674316, 58.500003814697266, 11.616000175476074)","(34.05000305175781, 36.150001525878906, 48.88399887084961)","(4.200000286102295, 30.900001525878906, 22.263999938964844)"
46,2023-02-12 14:22:21.164181,"(6.0, 21.450000762939453, 17.666000366210938)","(-8.40000057220459, 45.900001525878906, 37.5099983215332)","(23.55000114440918, 21.30000114440918, 23.95800018310547)","(4.950000286102295, 20.850000381469727, 16.214000701904297)","(0.30000001192092896, 44.55000305175781, 18.392000198364258)","(30.600000381469727, 35.55000305175781, 48.88399887084961)","(27.000001907348633, 61.500003814697266, 50.81999969482422)","(40.5, 94.95000457763672, 67.2760009765625)","(11.700000762939453, 62.10000228881836, 26.619998931884766)","(-0.75, 58.500003814697266, 12.826000213623047)","(33.45000076293945, 34.35000228881836, 45.97999954223633)","(4.350000381469727, 30.150001525878906, 24.441999435424805)"
47,2023-02-12 14:22:21.209367,"(6.300000190734863, 18.900001525878906, 19.118000030517578)","(-8.40000057220459, 46.80000305175781, 38.961997985839844)","(23.400001525878906, 19.650001525878906, 23.4739990234375)","(2.8500001430511475, 21.0, 17.90799903869629)","(0.6000000238418579, 44.25, 17.423999786376953)","(29.100000381469727, 35.85000228881836, 50.093997955322266)","(27.450000762939453, 61.20000076293945, 49.61000061035156)","(42.0, 93.1500015258789, 66.79199981689453)","(9.90000057220459, 60.60000228881836, 24.68400001525879)","(-1.2000000476837158, 57.150001525878906, 12.342000007629395)","(32.55000305175781, 35.70000076293945, 48.88399887084961)","(3.1500000953674316, 30.600000381469727, 22.02199935913086)"
48,2023-02-12 14:22:21.254080,"(6.150000095367432, 21.0, 20.327999114990234)","(-6.750000476837158, 47.70000076293945, 39.6879997253418)","(23.25, 19.200000762939453, 21.053998947143555)","(1.5, 22.5, 15.972000122070312)","(-0.6000000238418579, 44.10000228881836, 18.392000198364258)","(30.150001525878906, 34.95000076293945, 48.88399887084961)","(27.600000381469727, 60.900001525878906, 49.85200119018555)","(40.650001525878906, 94.5, 68.48600006103516)","(11.100000381469727, 60.900001525878906, 25.652000427246094)","(-2.8500001430511475, 57.30000305175781, 12.100000381469727)","(32.55000305175781, 35.55000305175781, 47.91600036621094)","(3.6000001430511475, 30.900001525878906, 22.989999771118164)"
49,2023-02-12 14:22:21.255503,"(5.400000095367432, 20.400001525878906, 19.118000030517578)","(-7.350000381469727, 46.5, 41.86600112915039)","(22.350000381469727, 19.05000114440918, 20.812000274658203)","(1.5, 20.850000381469727, 17.666000366210938)","(0.75, 42.60000228881836, 18.875999450683594)","(29.850000381469727, 34.20000076293945, 50.33599853515625)","(27.450000762939453, 60.900001525878906, 48.641998291015625)","(40.650001525878906, 94.20000457763672, 69.69599914550781)","(10.5, 61.05000305175781, 23.95800018310547)","(-1.0500000715255737, 59.10000228881836, 13.067999839782715)","(33.150001525878906, 35.10000228881836, 50.093997955322266)","(4.050000190734863, 29.55000114440918, 23.715999603271484)"
50,2023-02-12 14:22:21.257008,"(5.400000095367432, 21.150001525878906, 20.086000442504883)","(-7.500000476837158, 45.900001525878906, 37.99399948120117)","(22.5, 18.900001525878906, 22.506000518798828)","(3.3000001907348633, 18.450000762939453, 17.666000366210938)","(0.30000001192092896, 43.5, 18.875999450683594)","(30.30000114440918, 34.650001525878906, 50.093997955322266)","(27.30000114440918, 62.55000305175781, 47.67399978637695)","(38.10000228881836, 92.55000305175781, 67.2760009765625)","(9.15000057220459, 59.85000228881836, 27.829999923706055)","(-1.0500000715255737, 58.05000305175781, 11.37399959564209)","(32.55000305175781, 35.25, 45.25400161743164)","(5.100000381469727, 32.400001525878906, 22.506000518798828)"
51,2023-02-12 14:22:21.298827,"(5.550000190734863, 21.450000762939453, 19.118000030517578)","(-7.650000095367432, 46.80000305175781, 40.65599822998047)","(23.100000381469727, 18.900001525878906, 22.506000518798828)","(2.5500001907348633, 19.05000114440918, 16.940000534057617)","(0.9000000357627869, 44.10000228881836, 17.90799903869629)","(30.450000762939453, 35.25, 49.61000061035156)","(27.30000114440918, 62.400001525878906, 48.641998291015625)","(40.05000305175781, 94.35000610351562, 66.79199981689453)","(9.75, 61.80000305175781, 23.95800018310547)","(-0.30000001192092896, 58.35000228881836, 12.826000213623047)","(32.70000076293945, 35.400001525878906, 47.67399978637695)","(3.0, 30.600000381469727, 23.4739990234375)"
52,2023-02-12 14:22:21.300940,"(6.750000476837158, 20.700000762939453, 18.875999450683594)","(-7.200000286102295, 46.95000076293945, 39.6879997253418)","(23.25, 19.200000762939453, 20.812000274658203)","(3.1500000953674316, 19.200000762939453, 18.149999618530273)","(0.75, 44.10000228881836, 17.90799903869629)","(30.000001907348633, 35.25, 49.61000061035156)","(27.600000381469727, 62.10000228881836, 47.67399978637695)","(40.05000305175781, 94.05000305175781, 68.97000122070312)","(10.050000190734863, 62.55000305175781, 25.167999267578125)","(-0.6000000238418579, 57.900001525878906, 12.342000007629395)","(33.0, 37.20000076293945, 49.85200119018555)","(4.950000286102295, 30.600000381469727, 21.29599952697754)"
53,2023-02-12 14:22:21.344139,"(5.550000190734863, 20.400001525878906, 19.360000610351562)","(-8.25, 46.5, 36.29999923706055)","(23.400001525878906, 20.100000381469727, 22.74799919128418)","(2.8500001430511475, 20.400001525878906, 15.729999542236328)","(3.0, 42.60000228881836, 17.18199920654297)","(30.30000114440918, 35.10000228881836, 48.400001525878906)","(28.500001907348633, 61.35000228881836, 49.125999450683594)","(40.35000228881836, 92.55000305175781, 68.48600006103516)","(10.350000381469727, 60.60000228881836, 23.715999603271484)","(0.30000001192092896, 58.95000076293945, 11.857999801635742)","(34.35000228881836, 35.400001525878906, 47.67399978637695)","(4.800000190734863, 30.750001907348633, 23.23200035095215)"
54,2023-02-12 14:22:21.389038,"(5.700000286102295, 19.200000762939453, 18.875999450683594)","(-6.150000095367432, 48.150001525878906, 38.47800064086914)","(24.600000381469727, 21.150001525878906, 22.74799919128418)","(1.9500000476837158, 19.950000762939453, 15.972000122070312)","(0.6000000238418579, 45.900001525878906, 15.729999542236328)","(30.150001525878906, 35.55000305175781, 49.85200119018555)","(27.750001907348633, 60.750003814697266, 49.125999450683594)","(42.75, 92.4000015258789, 66.55000305175781)","(12.0, 60.60000228881836, 26.13599967956543)","(0.45000001788139343, 58.80000305175781, 12.342000007629395)","(34.05000305175781, 35.25, 45.737998962402344)","(7.050000190734863, 30.150001525878906, 22.74799919128418)"
55,2023-02-12 14:22:21.434367,"(6.0, 21.0, 17.18199920654297)","(-5.700000286102295, 46.80000305175781, 37.5099983215332)","(23.25, 16.80000114440918, 20.327999114990234)","(3.750000238418579, 18.900001525878906, 16.45599937438965)","(2.5500001907348633, 44.10000228881836, 15.48799991607666)","(31.200000762939453, 35.25, 48.641998291015625)","(28.200000762939453, 60.60000228881836, 47.91600036621094)","(40.5, 93.9000015258789, 65.8239974975586)","(10.5, 60.900001525878906, 25.893999099731445)","(1.2000000476837158, 59.85000228881836, 11.37399959564209)","(33.0, 36.0, 45.25400161743164)","(6.0, 31.650001525878906, 22.02199935913086)"
56,2023-02-12 14:22:21.435650,"(5.550000190734863, 20.55000114440918, 18.634000778198242)","(-6.300000190734863, 47.10000228881836, 37.75199890136719)","(25.05000114440918, 18.75, 22.989999771118164)","(3.750000238418579, 18.75, 17.666000366210938)","(3.1500000953674316, 44.70000076293945, 17.18199920654297)","(30.000001907348633, 33.75, 49.61000061035156)","(29.100000381469727, 61.35000228881836, 48.641998291015625)","(42.0, 94.5, 67.03399658203125)","(11.100000381469727, 61.35000228881836, 24.68400001525879)","(1.9500000476837158, 59.10000228881836, 12.342000007629395)","(34.35000228881836, 36.900001525878906, 48.400001525878906)","(6.450000286102295, 29.700000762939453, 22.02199935913086)"
57,2023-02-12 14:22:21.437590,"(5.700000286102295, 19.950000762939453, 18.634000778198242)","(-3.750000238418579, 48.30000305175781, 38.961997985839844)","(24.900001525878906, 19.05000114440918, 22.989999771118164)","(3.750000238418579, 21.30000114440918, 19.8439998626709)","(4.050000190734863, 44.70000076293945, 18.392000198364258)","(31.80000114440918, 35.55000305175781, 47.67399978637695)","(29.250001907348633, 60.45000076293945, 46.947998046875)","(42.45000076293945, 94.80000305175781, 68.97000122070312)","(11.850000381469727, 63.150001525878906, 26.86199951171875)","(1.8000000715255737, 60.45000076293945, 12.342000007629395)","(36.45000076293945, 36.0, 45.97999954223633)","(5.700000286102295, 31.500001907348633, 22.263999938964844)"
58,2023-02-12 14:22:21.524761,"(5.400000095367432, 19.350000381469727, 17.90799903869629)","(-4.5, 47.55000305175781, 39.93000030517578)","(24.150001525878906, 19.650001525878906, 22.02199935913086)","(3.6000001430511475, 21.600000381469727, 18.875999450683594)","(2.5500001907348633, 43.95000076293945, 16.697999954223633)","(32.70000076293945, 36.0, 48.400001525878906)","(29.100000381469727, 62.250003814697266, 49.36800003051758)","(43.650001525878906, 95.10000610351562, 66.55000305175781)","(13.050000190734863, 62.85000228881836, 23.95800018310547)","(3.0, 59.85000228881836, 11.131999969482422)","(37.20000076293945, 36.150001525878906, 47.189998626708984)","(7.950000286102295, 30.900001525878906, 21.780000686645508)"
59,2023-02-12 14:22:21.525960,"(7.500000476837158, 20.400001525878906, 18.634000778198242)","(-1.9500000476837158, 49.650001525878906, 36.29999923706055)","(25.500001907348633, 16.950000762939453, 23.95800018310547)","(6.0, 21.150001525878906, 20.56999969482422)","(6.600000381469727, 46.35000228881836, 18.392000198364258)","(33.45000076293945, 37.20000076293945, 49.125999450683594)","(31.200000762939453, 63.30000305175781, 49.36800003051758)","(44.400001525878906, 96.60000610351562, 67.03399658203125)","(13.800000190734863, 62.250003814697266, 23.4739990234375)","(3.0, 59.85000228881836, 12.100000381469727)","(36.150001525878906, 36.150001525878906, 46.947998046875)","(8.25, 31.650001525878906, 22.989999771118164)"
60,2023-02-12 14:22:21.527367,"(6.900000095367432, 20.55000114440918, 17.666000366210938)","(-3.1500000953674316, 51.750003814697266, 39.6879997253418)","(25.950000762939453, 20.55000114440918, 21.538000106811523)","(5.850000381469727, 21.600000381469727, 16.940000534057617)","(3.450000047683716, 47.25, 18.149999618530273)","(34.20000076293945, 37.20000076293945, 51.30400085449219)","(30.600000381469727, 62.85000228881836, 48.88399887084961)","(44.400001525878906, 94.95000457763672, 68.97000122070312)","(16.05000114440918, 62.400001525878906, 25.652000427246094)","(3.750000238418579, 60.150001525878906, 12.583999633789062)","(36.0, 36.0, 47.67399978637695)","(9.600000381469727, 32.70000076293945, 21.29599952697754)"
61,2023-02-12 14:22:21.569461,"(7.350000381469727, 21.30000114440918, 20.327999114990234)","(-1.350000023841858, 48.30000305175781, 38.961997985839844)","(27.150001525878906, 19.650001525878906, 23.23200035095215)","(7.500000476837158, 23.400001525878906, 18.634000778198242)","(3.9000000953674316, 45.60000228881836, 19.360000610351562)","(34.95000076293945, 39.75, 49.61000061035156)","(32.10000228881836, 64.05000305175781, 48.88399887084961)","(45.0, 95.55000305175781, 70.66400146484375)","(15.300000190734863, 62.400001525878906, 25.893999099731445)","(4.350000381469727, 60.60000228881836, 13.309999465942383)","(38.400001525878906, 36.30000305175781, 49.125999450683594)","(9.0, 33.150001525878906, 22.989999771118164)"
