,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
1614,2023-02-12 17:10:47.944638,"(-8.850000381469727, 28.80000114440918, 6.533999919891357)","(20.400001525878906, 72.75, 89.05599975585938)","(46.80000305175781, 52.20000076293945, 62.43600082397461)","(28.650001525878906, 47.25, 61.22599792480469)","(22.350000381469727, 60.900001525878906, 53.23999786376953)","(36.900001525878906, 45.75, 61.22599792480469)","(31.80000114440918, 67.20000457763672, 57.354000091552734)","(42.75, 97.20000457763672, 75.50399780273438)","(42.60000228881836, 83.85000610351562, 78.6500015258789)","(-20.25, 50.70000076293945, 5.323999881744385)","(40.05000305175781, 40.35000228881836, 58.321998596191406)","(9.15000057220459, 39.900001525878906, 35.332000732421875)"
1615,2023-02-12 17:10:47.946307,"(-10.200000762939453, 27.900001525878906, 8.227999687194824)","(20.700000762939453, 70.35000610351562, 83.73200225830078)","(44.70000076293945, 47.70000076293945, 69.21199798583984)","(27.000001907348633, 47.70000076293945, 59.04800033569336)","(23.100000381469727, 60.000003814697266, 52.75600051879883)","(34.05000305175781, 42.0, 59.77399826049805)","(27.900001525878906, 64.20000457763672, 55.17599868774414)","(40.650001525878906, 96.1500015258789, 75.50399780273438)","(40.95000076293945, 84.0, 79.13400268554688)","(-20.100000381469727, 51.750003814697266, 1.694000005722046)","(34.35000228881836, 42.45000076293945, 60.742000579833984)","(8.25, 39.900001525878906, 33.63800048828125)"
1616,2023-02-12 17:10:47.989786,"(-11.550000190734863, 25.650001525878906, 5.808000087738037)","(17.55000114440918, 70.05000305175781, 81.55400085449219)","(43.650001525878906, 43.95000076293945, 67.2760009765625)","(28.350000381469727, 50.400001525878906, 61.22599792480469)","(21.600000381469727, 62.85000228881836, 54.20800018310547)","(33.45000076293945, 41.85000228881836, 57.11199951171875)","(27.900001525878906, 65.4000015258789, 52.513999938964844)","(41.25, 97.50000762939453, 71.8740005493164)","(40.80000305175781, 84.45000457763672, 76.47200012207031)","(-22.650001525878906, 49.650001525878906, 1.4520000219345093)","(36.150001525878906, 40.80000305175781, 55.902000427246094)","(7.950000286102295, 38.55000305175781, 32.9119987487793)"
1617,2023-02-12 17:10:47.991172,"(-10.950000762939453, 28.05000114440918, 6.533999919891357)","(18.900001525878906, 73.05000305175781, 82.27999877929688)","(49.95000076293945, 47.25, 70.66400146484375)","(26.55000114440918, 46.5, 64.12999725341797)","(23.400001525878906, 60.000003814697266, 48.400001525878906)","(37.35000228881836, 43.20000076293945, 59.04800033569336)","(27.30000114440918, 64.95000457763672, 56.869998931884766)","(38.25, 97.05000305175781, 71.38999938964844)","(39.75, 83.85000610351562, 76.47200012207031)","(-21.150001525878906, 49.20000076293945, 0.9679999947547913)","(36.75, 39.45000076293945, 57.8380012512207)","(7.500000476837158, 39.45000076293945, 31.459999084472656)"
1618,2023-02-12 17:10:48.034721,"(-10.350000381469727, 24.900001525878906, 4.355999946594238)","(20.850000381469727, 73.35000610351562, 80.10199737548828)","(45.75, 47.25, 63.40399932861328)","(25.950000762939453, 45.45000076293945, 58.321998596191406)","(23.100000381469727, 58.80000305175781, 59.290000915527344)","(33.75, 40.80000305175781, 57.8380012512207)","(30.000001907348633, 66.30000305175781, 51.78799819946289)","(41.70000076293945, 97.20000457763672, 72.11599731445312)","(40.650001525878906, 83.10000610351562, 76.47200012207031)","(-17.100000381469727, 48.0, 1.4520000219345093)","(36.150001525878906, 40.35000228881836, 55.417999267578125)","(8.25, 37.80000305175781, 31.70199966430664)"
1619,2023-02-12 17:10:48.036047,"(-12.450000762939453, 24.600000381469727, 4.113999843597412)","(20.850000381469727, 71.10000610351562, 79.86000061035156)","(47.85000228881836, 47.400001525878906, 65.0979995727539)","(27.900001525878906, 47.55000305175781, 60.742000579833984)","(20.55000114440918, 58.35000228881836, 45.97999954223633)","(32.10000228881836, 44.10000228881836, 57.11199951171875)","(29.250001907348633, 69.0, 52.513999938964844)","(41.400001525878906, 97.20000457763672, 71.14800262451172)","(40.95000076293945, 83.85000610351562, 75.0199966430664)","(-18.150001525878906, 49.80000305175781, 3.1459999084472656)","(38.400001525878906, 43.05000305175781, 53.7239990234375)","(8.550000190734863, 38.400001525878906, 29.52400016784668)"
1620,2023-02-12 17:10:48.080272,"(-10.65000057220459, 24.900001525878906, 3.388000011444092)","(21.75, 72.60000610351562, 80.8280029296875)","(47.400001525878906, 46.80000305175781, 59.04800033569336)","(30.000001907348633, 46.05000305175781, 61.46799850463867)","(22.350000381469727, 59.250003814697266, 49.36800003051758)","(36.75, 43.650001525878906, 53.481998443603516)","(31.80000114440918, 65.4000015258789, 52.029998779296875)","(42.900001525878906, 95.4000015258789, 70.4219970703125)","(42.150001525878906, 84.75, 73.56800079345703)","(-15.15000057220459, 49.80000305175781, 1.4520000219345093)","(35.70000076293945, 41.10000228881836, 55.65999984741211)","(10.050000190734863, 38.10000228881836, 31.459999084472656)"
1621,2023-02-12 17:10:48.081804,"(-7.050000190734863, 27.150001525878906, 2.6619999408721924)","(25.350000381469727, 71.55000305175781, 74.77799987792969)","(46.05000305175781, 47.70000076293945, 66.55000305175781)","(30.450000762939453, 51.750003814697266, 61.22599792480469)","(22.80000114440918, 58.80000305175781, 51.54600143432617)","(35.55000305175781, 40.20000076293945, 52.75600051879883)","(33.45000076293945, 67.95000457763672, 50.81999969482422)","(44.10000228881836, 94.5, 65.8239974975586)","(44.400001525878906, 83.4000015258789, 73.56800079345703)","(-15.15000057220459, 49.35000228881836, -0.24199999868869781)","(40.05000305175781, 40.20000076293945, 53.7239990234375)","(11.550000190734863, 37.5, 27.34600067138672)"
1622,2023-02-12 17:10:48.124382,"(-5.400000095367432, 25.650001525878906, 2.6619999408721924)","(24.600000381469727, 70.35000610351562, 77.197998046875)","(46.35000228881836, 46.05000305175781, 68.00199890136719)","(30.450000762939453, 47.400001525878906, 60.98400115966797)","(25.650001525878906, 61.95000076293945, 48.88399887084961)","(37.5, 40.95000076293945, 56.38600158691406)","(30.900001525878906, 65.55000305175781, 51.54600143432617)","(45.150001525878906, 95.85000610351562, 65.8239974975586)","(43.650001525878906, 84.45000457763672, 71.8740005493164)","(-14.40000057220459, 48.60000228881836, -3.871999979019165)","(41.70000076293945, 40.5, 50.81999969482422)","(13.050000190734863, 38.55000305175781, 25.167999267578125)"
1623,2023-02-12 17:10:48.126058,"(-5.100000381469727, 27.750001907348633, 2.177999973297119)","(24.750001907348633, 70.5, 77.44000244140625)","(52.650001525878906, 43.95000076293945, 56.14400100708008)","(33.30000305175781, 48.45000076293945, 57.11199951171875)","(28.650001525878906, 57.750003814697266, 42.10799789428711)","(39.150001525878906, 40.35000228881836, 55.65999984741211)","(32.85000228881836, 63.60000228881836, 52.513999938964844)","(46.650001525878906, 97.05000305175781, 66.06600189208984)","(44.85000228881836, 82.80000305175781, 70.66400146484375)","(-13.500000953674316, 49.35000228881836, -4.5980000495910645)","(42.30000305175781, 38.85000228881836, 52.99800109863281)","(13.800000190734863, 36.30000305175781, 23.95800018310547)"
1624,2023-02-12 17:10:48.127576,"(-2.8500001430511475, 26.55000114440918, 1.4520000219345093)","(28.80000114440918, 69.0, 72.11599731445312)","(55.35000228881836, 42.150001525878906, 59.290000915527344)","(33.45000076293945, 48.60000228881836, 52.27199935913086)","(28.950000762939453, 56.55000305175781, 47.91600036621094)","(41.10000228881836, 40.80000305175781, 55.417999267578125)","(34.80000305175781, 65.10000610351562, 52.99800109863281)","(47.10000228881836, 96.75000762939453, 64.85600280761719)","(48.0, 80.70000457763672, 68.00199890136719)","(-11.550000190734863, 47.85000228881836, -8.227999687194824)","(43.5, 38.70000076293945, 50.093997955322266)","(16.350000381469727, 36.75, 22.74799919128418)"
1625,2023-02-12 17:10:48.170126,"(0.15000000596046448, 24.150001525878906, 0.48399999737739563)","(27.150001525878906, 72.45000457763672, 76.71399688720703)","(54.45000076293945, 46.5, 62.43600082397461)","(34.95000076293945, 47.25, 54.933998107910156)","(30.000001907348633, 56.10000228881836, 42.349998474121094)","(39.150001525878906, 41.70000076293945, 55.417999267578125)","(37.95000076293945, 63.60000228881836, 52.513999938964844)","(50.400001525878906, 95.4000015258789, 62.194000244140625)","(50.250003814697266, 82.6500015258789, 68.24400329589844)","(-7.950000286102295, 44.85000228881836, -9.680000305175781)","(44.70000076293945, 39.75, 46.4640007019043)","(18.600000381469727, 39.0, 21.780000686645508)"
1626,2023-02-12 17:10:48.171458,"(1.9500000476837158, 24.450000762939453, 0.9679999947547913)","(30.000001907348633, 69.0, 72.84200286865234)","(55.95000076293945, 48.0, 59.04800033569336)","(34.5, 46.35000228881836, 54.45000076293945)","(30.900001525878906, 59.10000228881836, 45.25400161743164)","(44.70000076293945, 35.85000228881836, 49.85200119018555)","(38.10000228881836, 64.95000457763672, 47.67399978637695)","(50.400001525878906, 95.4000015258789, 66.79199981689453)","(49.80000305175781, 82.95000457763672, 69.69599914550781)","(-6.300000190734863, 47.85000228881836, -6.050000190734863)","(43.5, 37.95000076293945, 48.88399887084961)","(18.600000381469727, 33.60000228881836, 22.74799919128418)"
1627,2023-02-12 17:10:48.214566,"(3.0, 26.250001907348633, -0.7260000109672546)","(32.55000305175781, 69.75, 71.8740005493164)","(53.10000228881836, 43.80000305175781, 58.56399917602539)","(36.75, 45.150001525878906, 53.481998443603516)","(33.150001525878906, 56.55000305175781, 46.70600128173828)","(45.30000305175781, 37.20000076293945, 49.125999450683594)","(41.85000228881836, 65.4000015258789, 50.093997955322266)","(52.20000076293945, 93.9000015258789, 63.1619987487793)","(52.650001525878906, 82.05000305175781, 68.97000122070312)","(-5.100000381469727, 45.60000228881836, -5.808000087738037)","(46.35000228881836, 39.900001525878906, 46.4640007019043)","(22.650001525878906, 33.30000305175781, 24.441999435424805)"
1628,2023-02-12 17:10:48.216012,"(3.9000000953674316, 23.100000381469727, 0.24199999868869781)","(31.500001907348633, 67.6500015258789, 76.47200012207031)","(59.55000305175781, 42.150001525878906, 62.678001403808594)","(40.5, 41.25, 56.38600158691406)","(37.20000076293945, 58.95000076293945, 43.07600021362305)","(46.05000305175781, 39.0, 51.30400085449219)","(39.75, 60.60000228881836, 47.43199920654297)","(54.900001525878906, 92.10000610351562, 63.88800048828125)","(52.95000076293945, 79.6500015258789, 66.79199981689453)","(-1.9500000476837158, 44.70000076293945, -9.196000099182129)","(49.500003814697266, 37.80000305175781, 47.91600036621094)","(23.700000762939453, 33.30000305175781, 21.538000106811523)"
1629,2023-02-12 17:10:48.259805,"(9.300000190734863, 24.0, 0.7260000109672546)","(31.500001907348633, 69.45000457763672, 76.47200012207031)","(58.35000228881836, 43.650001525878906, 57.354000091552734)","(39.60000228881836, 43.650001525878906, 48.15800094604492)","(37.5, 56.400001525878906, 44.2859992980957)","(45.150001525878906, 36.75, 48.400001525878906)","(45.0, 62.85000228881836, 50.093997955322266)","(56.10000228881836, 93.45000457763672, 62.43600082397461)","(55.05000305175781, 80.25, 68.48600006103516)","(0.15000000596046448, 42.45000076293945, -10.406000137329102)","(51.60000228881836, 32.400001525878906, 42.349998474121094)","(25.650001525878906, 32.25, 20.812000274658203)"
1630,2023-02-12 17:10:48.261553,"(10.050000190734863, 21.75, -1.4520000219345093)","(36.900001525878906, 66.45000457763672, 70.18000030517578)","(58.35000228881836, 42.45000076293945, 59.04800033569336)","(40.80000305175781, 43.5, 56.14400100708008)","(36.30000305175781, 57.45000076293945, 44.77000045776367)","(51.45000076293945, 41.400001525878906, 49.61000061035156)","(47.10000228881836, 61.35000228881836, 47.43199920654297)","(57.30000305175781, 91.35000610351562, 63.1619987487793)","(56.400001525878906, 80.85000610351562, 70.18000030517578)","(4.200000286102295, 43.95000076293945, -10.64799976348877)","(53.10000228881836, 33.0, 43.07600021362305)","(28.80000114440918, 31.200000762939453, 23.23200035095215)"
1631,2023-02-12 17:10:48.304698,"(12.0, 21.150001525878906, 0.48399999737739563)","(35.85000228881836, 64.5, 71.14800262451172)","(63.000003814697266, 42.60000228881836, 61.709999084472656)","(49.650001525878906, 42.900001525878906, 52.27199935913086)","(41.85000228881836, 54.900001525878906, 44.77000045776367)","(52.20000076293945, 39.45000076293945, 48.400001525878906)","(46.95000076293945, 61.650001525878906, 45.97999954223633)","(59.55000305175781, 89.70000457763672, 64.61399841308594)","(59.400001525878906, 78.60000610351562, 68.97000122070312)","(4.350000381469727, 41.25, -8.227999687194824)","(54.000003814697266, 35.85000228881836, 47.67399978637695)","(31.350000381469727, 28.650001525878906, 22.263999938964844)"
1632,2023-02-12 17:10:48.306011,"(14.40000057220459, 18.600000381469727, 0.7260000109672546)","(38.70000076293945, 63.60000228881836, 75.74600219726562)","(60.750003814697266, 39.30000305175781, 57.354000091552734)","(45.150001525878906, 41.25, 49.85200119018555)","(42.0, 54.30000305175781, 39.44599914550781)","(55.500003814697266, 36.45000076293945, 48.88399887084961)","(48.45000076293945, 57.000003814697266, 50.81999969482422)","(59.250003814697266, 88.6500015258789, 62.43600082397461)","(60.45000076293945, 78.30000305175781, 66.30799865722656)","(8.700000762939453, 41.25, -7.74399995803833)","(59.400001525878906, 30.000001907348633, 47.91600036621094)","(33.0, 28.350000381469727, 23.23200035095215)"
1633,2023-02-12 17:10:48.349856,"(14.850000381469727, 19.950000762939453, -0.7260000109672546)","(43.35000228881836, 63.60000228881836, 71.14800262451172)","(66.30000305175781, 40.20000076293945, 59.77399826049805)","(47.400001525878906, 42.900001525878906, 53.481998443603516)","(44.85000228881836, 52.35000228881836, 41.38199996948242)","(54.150001525878906, 37.20000076293945, 52.029998779296875)","(52.650001525878906, 60.45000076293945, 47.91600036621094)","(62.400001525878906, 88.5, 64.12999725341797)","(61.650001525878906, 77.25, 69.21199798583984)","(10.050000190734863, 40.650001525878906, -6.533999919891357)","(57.30000305175781, 31.05000114440918, 45.97999954223633)","(32.85000228881836, 26.850000381469727, 25.652000427246094)"
1634,2023-02-12 17:10:48.351455,"(18.150001525878906, 18.900001525878906, 0.24199999868869781)","(44.400001525878906, 61.650001525878906, 70.66400146484375)","(65.85000610351562, 39.75, 63.40399932861328)","(49.650001525878906, 39.75, 51.78799819946289)","(46.5, 53.85000228881836, 47.67399978637695)","(54.750003814697266, 34.95000076293945, 47.91600036621094)","(50.85000228881836, 59.70000076293945, 46.22200012207031)","(62.70000076293945, 88.35000610351562, 65.33999633789062)","(62.250003814697266, 77.70000457763672, 69.4540023803711)","(11.100000381469727, 37.35000228881836, -5.808000087738037)","(60.150001525878906, 31.05000114440918, 49.61000061035156)","(35.55000305175781, 26.850000381469727, 22.263999938964844)"
1635,2023-02-12 17:10:48.354279,"(20.700000762939453, 17.400001525878906, 1.4520000219345093)","(45.0, 62.250003814697266, 75.74600219726562)","(69.45000457763672, 39.45000076293945, 61.709999084472656)","(50.400001525878906, 40.05000305175781, 55.17599868774414)","(45.30000305175781, 52.95000076293945, 48.15800094604492)","(54.45000076293945, 34.35000228881836, 47.189998626708984)","(51.900001525878906, 57.900001525878906, 45.97999954223633)","(63.60000228881836, 88.95000457763672, 66.30799865722656)","(63.30000305175781, 76.95000457763672, 68.48600006103516)","(12.90000057220459, 37.05000305175781, -6.291999816894531)","(62.70000076293945, 33.60000228881836, 51.54600143432617)","(34.35000228881836, 26.100000381469727, 24.441999435424805)"
1636,2023-02-12 17:10:48.394647,"(19.650001525878906, 16.950000762939453, 2.177999973297119)","(44.70000076293945, 61.20000076293945, 77.68199920654297)","(70.6500015258789, 39.45000076293945, 63.40399932861328)","(52.80000305175781, 42.0, 58.805999755859375)","(48.150001525878906, 50.55000305175781, 47.43199920654297)","(62.250003814697266, 33.45000076293945, 59.290000915527344)","(53.70000076293945, 57.30000305175781, 50.093997955322266)","(66.75, 88.05000305175781, 67.03399658203125)","(65.10000610351562, 75.9000015258789, 71.38999938964844)","(11.850000381469727, 36.45000076293945, -6.291999816894531)","(62.400001525878906, 29.850000381469727, 48.641998291015625)","(38.10000228881836, 25.500001907348633, 26.619998931884766)"
1637,2023-02-12 17:10:48.396136,"(20.25, 17.100000381469727, 3.1459999084472656)","(48.45000076293945, 62.85000228881836, 79.13400268554688)","(68.55000305175781, 39.900001525878906, 62.194000244140625)","(53.10000228881836, 40.5, 53.7239990234375)","(48.150001525878906, 49.35000228881836, 51.54600143432617)","(60.900001525878906, 33.75, 56.869998931884766)","(50.400001525878906, 56.10000228881836, 50.33599853515625)","(67.05000305175781, 87.75, 68.24400329589844)","(66.1500015258789, 74.55000305175781, 73.80999755859375)","(14.100000381469727, 36.900001525878906, -1.9359999895095825)","(63.60000228881836, 29.55000114440918, 50.093997955322266)","(37.95000076293945, 27.000001907348633, 26.86199951171875)"
1638,2023-02-12 17:10:48.439669,"(21.75, 15.15000057220459, 4.113999843597412)","(45.60000228881836, 63.60000228881836, 75.50399780273438)","(71.10000610351562, 39.150001525878906, 62.43600082397461)","(51.750003814697266, 39.45000076293945, 58.07999801635742)","(49.35000228881836, 54.000003814697266, 51.0620002746582)","(60.750003814697266, 33.75, 57.11199951171875)","(55.35000228881836, 58.20000076293945, 53.965999603271484)","(68.25, 87.60000610351562, 69.21199798583984)","(67.95000457763672, 75.0, 72.5999984741211)","(13.500000953674316, 35.400001525878906, -3.629999876022339)","(64.5, 30.900001525878906, 49.36800003051758)","(41.10000228881836, 25.80000114440918, 28.31399917602539)"
1639,2023-02-12 17:10:48.441092,"(20.400001525878906, 18.0, 3.388000011444092)","(47.85000228881836, 60.900001525878906, 79.61799621582031)","(71.55000305175781, 38.25, 65.0979995727539)","(58.35000228881836, 35.85000228881836, 56.62799835205078)","(48.45000076293945, 51.150001525878906, 53.481998443603516)","(61.20000076293945, 34.5, 58.56399917602539)","(55.500003814697266, 57.150001525878906, 54.45000076293945)","(66.60000610351562, 89.4000015258789, 71.38999938964844)","(67.80000305175781, 75.0, 73.80999755859375)","(15.90000057220459, 38.70000076293945, -2.9040000438690186)","(66.1500015258789, 27.450000762939453, 54.69200134277344)","(40.05000305175781, 26.100000381469727, 30.25)"
1640,2023-02-12 17:10:48.485067,"(22.5, 18.0, 5.323999881744385)","(50.85000228881836, 63.900001525878906, 79.61799621582031)","(69.75, 39.0, 63.40399932861328)","(56.70000076293945, 40.35000228881836, 62.91999816894531)","(49.35000228881836, 50.55000305175781, 51.54600143432617)","(60.000003814697266, 34.20000076293945, 59.53200149536133)","(58.05000305175781, 56.400001525878906, 54.20800018310547)","(68.25, 88.35000610351562, 69.21199798583984)","(66.9000015258789, 75.9000015258789, 76.2300033569336)","(16.5, 37.650001525878906, -1.2100000381469727)","(62.85000228881836, 30.750001907348633, 52.75600051879883)","(40.80000305175781, 26.400001525878906, 29.766000747680664)"
1641,2023-02-12 17:10:48.486516,"(23.100000381469727, 18.900001525878906, 6.050000190734863)","(47.55000305175781, 65.55000305175781, 84.69999694824219)","(72.75, 39.900001525878906, 66.06600189208984)","(52.500003814697266, 39.900001525878906, 57.8380012512207)","(50.85000228881836, 52.35000228881836, 56.62799835205078)","(60.750003814697266, 33.900001525878906, 57.11199951171875)","(57.150001525878906, 58.500003814697266, 55.902000427246094)","(67.35000610351562, 90.30000305175781, 74.29399871826172)","(67.35000610351562, 76.95000457763672, 78.16600036621094)","(14.250000953674316, 38.400001525878906, 1.9359999895095825)","(63.900001525878906, 31.650001525878906, 49.61000061035156)","(37.20000076293945, 28.350000381469727, 31.218000411987305)"
1642,2023-02-12 17:10:48.529778,"(20.700000762939453, 19.950000762939453, 4.113999843597412)","(46.5, 64.5, 82.76399993896484)","(70.20000457763672, 40.80000305175781, 66.79199981689453)","(55.20000076293945, 41.85000228881836, 58.805999755859375)","(50.85000228881836, 54.750003814697266, 52.75600051879883)","(57.150001525878906, 36.45000076293945, 58.56399917602539)","(53.400001525878906, 60.45000076293945, 51.78799819946289)","(67.05000305175781, 92.85000610351562, 70.90599822998047)","(63.900001525878906, 77.85000610351562, 75.74600219726562)","(13.800000190734863, 41.400001525878906, 4.840000152587891)","(62.400001525878906, 33.30000305175781, 57.8380012512207)","(38.25, 29.55000114440918, 33.63800048828125)"
1643,2023-02-12 17:10:48.531091,"(21.30000114440918, 21.0, 5.808000087738037)","(47.400001525878906, 65.25, 81.7959976196289)","(68.55000305175781, 38.400001525878906, 69.21199798583984)","(53.55000305175781, 39.30000305175781, 59.77399826049805)","(48.60000228881836, 53.10000228881836, 52.27199935913086)","(56.55000305175781, 38.85000228881836, 56.62799835205078)","(54.900001525878906, 62.10000228881836, 56.62799835205078)","(65.4000015258789, 93.30000305175781, 70.18000030517578)","(63.750003814697266, 77.70000457763672, 73.56800079345703)","(12.750000953674316, 41.400001525878906, 1.2100000381469727)","(62.55000305175781, 36.900001525878906, 51.0620002746582)","(38.25, 31.350000381469727, 30.492000579833984)"
1644,2023-02-12 17:10:48.574671,"(19.950000762939453, 21.0, 5.808000087738037)","(43.650001525878906, 65.4000015258789, 80.34400177001953)","(67.80000305175781, 40.650001525878906, 70.90599822998047)","(49.95000076293945, 41.85000228881836, 55.65999984741211)","(46.05000305175781, 52.500003814697266, 58.805999755859375)","(60.30000305175781, 37.05000305175781, 57.8380012512207)","(57.30000305175781, 58.80000305175781, 57.354000091552734)","(65.4000015258789, 94.80000305175781, 71.63199615478516)","(65.55000305175781, 79.80000305175781, 78.40799713134766)","(12.450000762939453, 42.30000305175781, 0.9679999947547913)","(64.35000610351562, 35.400001525878906, 64.37200164794922)","(36.60000228881836, 33.0, 34.12200164794922)"
1645,2023-02-12 17:10:48.576550,"(17.55000114440918, 23.850000381469727, 5.565999984741211)","(41.25, 64.6500015258789, 84.94200134277344)","(66.75, 43.5, 64.85600280761719)","(51.150001525878906, 46.35000228881836, 63.40399932861328)","(46.5, 54.900001525878906, 58.56399917602539)","(55.650001525878906, 37.650001525878906, 61.709999084472656)","(51.30000305175781, 62.70000076293945, 58.805999755859375)","(63.750003814697266, 95.85000610351562, 69.93799591064453)","(63.000003814697266, 80.55000305175781, 79.13400268554688)","(11.100000381469727, 43.650001525878906, 2.4200000762939453)","(60.60000228881836, 39.45000076293945, 57.354000091552734)","(36.30000305175781, 35.55000305175781, 31.70199966430664)"
1646,2023-02-12 17:10:48.578018,"(15.750000953674316, 24.0, 4.355999946594238)","(43.05000305175781, 70.35000610351562, 86.1520004272461)","(65.70000457763672, 45.75, 65.0979995727539)","(50.70000076293945, 45.0, 54.69200134277344)","(48.0, 55.35000228881836, 55.65999984741211)","(54.60000228881836, 38.55000305175781, 59.290000915527344)","(50.55000305175781, 63.150001525878906, 56.62799835205078)","(64.35000610351562, 98.70000457763672, 72.35800170898438)","(63.60000228881836, 81.30000305175781, 75.0199966430664)","(9.75, 46.5, 3.871999979019165)","(59.55000305175781, 39.45000076293945, 57.354000091552734)","(33.60000228881836, 33.45000076293945, 31.944000244140625)"
1647,2023-02-12 17:10:48.619630,"(13.65000057220459, 28.200000762939453, 5.323999881744385)","(40.650001525878906, 71.4000015258789, 80.8280029296875)","(64.35000610351562, 48.750003814697266, 68.48600006103516)","(46.650001525878906, 46.20000076293945, 57.11199951171875)","(43.05000305175781, 58.20000076293945, 56.38600158691406)","(52.80000305175781, 39.150001525878906, 59.04800033569336)","(46.35000228881836, 64.6500015258789, 57.59600067138672)","(59.70000076293945, 99.45000457763672, 71.38999938964844)","(58.35000228881836, 83.70000457763672, 75.26200103759766)","(6.300000190734863, 49.95000076293945, 2.9040000438690186)","(53.85000228881836, 37.95000076293945, 52.513999938964844)","(30.30000114440918, 38.10000228881836, 31.70199966430664)"
1648,2023-02-12 17:10:48.620936,"(12.15000057220459, 27.30000114440918, 3.871999979019165)","(38.55000305175781, 69.9000015258789, 81.55400085449219)","(62.400001525878906, 45.0, 68.48600006103516)","(42.45000076293945, 48.45000076293945, 57.59600067138672)","(40.650001525878906, 61.80000305175781, 50.81999969482422)","(50.70000076293945, 39.75, 57.8380012512207)","(46.20000076293945, 68.10000610351562, 57.11199951171875)","(57.750003814697266, 101.4000015258789, 71.14800262451172)","(56.250003814697266, 84.45000457763672, 75.98799896240234)","(0.9000000357627869, 50.85000228881836, 1.2100000381469727)","(51.60000228881836, 39.30000305175781, 52.75600051879883)","(27.600000381469727, 38.55000305175781, 29.03999900817871)"
1649,2023-02-12 17:10:48.664556,"(6.300000190734863, 27.450000762939453, 5.081999778747559)","(34.20000076293945, 75.45000457763672, 75.98799896240234)","(60.750003814697266, 43.650001525878906, 66.55000305175781)","(41.85000228881836, 50.250003814697266, 55.417999267578125)","(34.05000305175781, 59.55000305175781, 51.30400085449219)","(49.500003814697266, 43.35000228881836, 58.321998596191406)","(42.900001525878906, 69.60000610351562, 57.59600067138672)","(54.150001525878906, 102.9000015258789, 68.72799682617188)","(54.45000076293945, 85.35000610351562, 74.53600311279297)","(-4.200000286102295, 52.650001525878906, -0.48399999737739563)","(53.250003814697266, 41.400001525878906, 57.11199951171875)","(24.450000762939453, 39.0, 27.104000091552734)"
1650,2023-02-12 17:10:48.666419,"(4.200000286102295, 27.150001525878906, 5.323999881744385)","(32.55000305175781, 69.9000015258789, 79.86000061035156)","(57.900001525878906, 49.500003814697266, 62.194000244140625)","(39.75, 50.250003814697266, 57.8380012512207)","(36.150001525878906, 60.30000305175781, 50.81999969482422)","(47.10000228881836, 42.0, 56.62799835205078)","(38.400001525878906, 71.55000305175781, 52.75600051879883)","(50.70000076293945, 101.70000457763672, 70.18000030517578)","(51.45000076293945, 83.25, 74.53600311279297)","(-6.0, 49.35000228881836, -1.4520000219345093)","(47.25, 39.900001525878906, 55.417999267578125)","(20.850000381469727, 40.35000228881836, 31.70199966430664)"
1651,2023-02-12 17:10:48.709756,"(0.45000001788139343, 29.250001907348633, 4.355999946594238)","(29.400001525878906, 72.0, 77.197998046875)","(52.20000076293945, 49.500003814697266, 60.5)","(38.55000305175781, 49.20000076293945, 59.77399826049805)","(30.000001907348633, 60.000003814697266, 46.22200012207031)","(42.900001525878906, 42.60000228881836, 56.38600158691406)","(37.05000305175781, 70.35000610351562, 50.093997955322266)","(49.95000076293945, 100.95000457763672, 69.93799591064453)","(46.80000305175781, 85.05000305175781, 74.29399871826172)","(-9.75, 49.05000305175781, -0.7260000109672546)","(44.400001525878906, 40.80000305175781, 49.85200119018555)","(15.450000762939453, 40.05000305175781, 29.03999900817871)"
1652,2023-02-12 17:10:48.711041,"(-2.700000047683716, 26.700000762939453, 3.871999979019165)","(27.150001525878906, 70.5, 79.61799621582031)","(51.750003814697266, 48.60000228881836, 64.85600280761719)","(29.850000381469727, 49.650001525878906, 57.8380012512207)","(28.950000762939453, 58.650001525878906, 54.20800018310547)","(40.650001525878906, 41.55000305175781, 49.125999450683594)","(32.55000305175781, 67.95000457763672, 50.33599853515625)","(45.0, 100.35000610351562, 69.4540023803711)","(45.60000228881836, 83.85000610351562, 71.38999938964844)","(-15.000000953674316, 50.400001525878906, -3.871999979019165)","(40.05000305175781, 43.35000228881836, 50.81999969482422)","(13.65000057220459, 38.55000305175781, 27.104000091552734)"
1653,2023-02-12 17:10:48.754656,"(-7.050000190734863, 26.55000114440918, 4.113999843597412)","(22.80000114440918, 71.70000457763672, 79.3759994506836)","(47.85000228881836, 45.0, 57.59600067138672)","(30.900001525878906, 47.400001525878906, 54.933998107910156)","(28.500001907348633, 59.55000305175781, 48.641998291015625)","(37.80000305175781, 41.55000305175781, 58.805999755859375)","(30.600000381469727, 68.25, 52.75600051879883)","(42.0, 99.9000015258789, 67.2760009765625)","(41.70000076293945, 83.25, 73.08399963378906)","(-18.900001525878906, 50.400001525878906, -7.01800012588501)","(37.35000228881836, 40.5, 49.61000061035156)","(8.850000381469727, 39.60000228881836, 23.4739990234375)"
